English,Hindi
partridge,तीतर
parts,योग्यता;गुण;बुद्धि;शक्ति;जिले
party,पञ्चायत;समाज;दल;फौज का भाग
pass,दर्रा;संकट पथ;निकास की चिठ्ठी
passable,काम चलाऊ;गम्य;गमनीय
passage,गमन;रास्ता;निकास;प्रचलन;वाक्य
passenger,पथिक;मुसाफिर;राही;यात्री
passion,सहन;क्रोध;प्यार;जोश;चाव;लालसा
passionate,क्रोधी;क्रोध शील;तामसी
passive,कर्मवाच्य;धैर्यवान;निष्क्रिय
passiveness,धैर्य;सहनशीलता;शिथिलता
passport,पासपोर्ट;राहदारी;अभय पत्र
password,पहचान का शब्द
past,बीता;भूत;पिछला;पूर्व का
paste,लेई;गारा;लसदार मिश्रण
pastime,मनबहलाव;विहार;खेलकूद;लीला
pastor,गडरिया;उपाध्याय;पादरी
pastoral,पादरी सम्बन्धी;चारागाही
pasture,चारागाह;चारा
pat,ठीक;दुरुस्त;उचित;सुविधा का
patch,पैबन्द;थेगली;चेपी
patchwork,गुदड़ी;पैबन्दकारी;भद्दा काम
pate,सिर;खोपड़ी
patent,प्रत्यक्ष;खुला;पेटेण्ट
paternal,पैतृक;बपौती;मौरुसी
paternity,पितृत्व;पितृत्व;जनकता
path,पथ;सड़क;पगड़ण्डी;मार्ग;कर्म
pathetic,करुणाजनक
pathologist,रोगविज्ञानी;रोग निदानज्ञाता
pathology,निदान;रोग लक्षण विद्या
pathos,जोश;असर;मनोभाव
patience,धैर्य;सब्र;धीरज;शान्ति
patient,धीर;धैर्यवान;सहनशील;सन्तोषी
patiently,धैर्यपूर्वक;धीरता से;सब्र से
patriarch,बड़ा
patrician,कुलीन;अभिजात
patrimony,पुश्तैनी;बपौती;मीरास
patriot,देशभक्त;स्वदेशानुराग;देशपालक
patriotic,देशभक्तिपूर्ण
patrol,चौकीदार लोग;पहरेदार
patron,पालक;सरपरस्त;रक्षक;सहायक
patronage,सहायता;रक्षा;पालन;संरक्षता
patten,खडांऊ;खटनैकी
patter,पटपटाना;बड़बड़ाना
pattern,आदर्श;सांचा;नमूना;बानगी
paucity,कमी;लघुता;कोताही;अभाव
pauper,गरीब;दीन;भिखारी;संगता;कंकाल
pause,ठहरना;रुकना;अटकना
pavement,रास्ते का फर्श
pavilion,गुम्बजदार इमारत;मंड़प;ध्वजा
paw,पंजा;चंगुल;हाथ;पंजे से खुरचना
pawn,गिरवी;रेहन;बन्धक;गिरवी रखना
pay,तनख्वाह;उजरत;वेतन;चुकाना
payable,देय
payment,चुकौना;भुगतान;चुकता धन;उजरत
peace,अमन;चैन;मेल;अविरोध;सन्धि
peaceable,शान्तिप्रिय;शान्तिशील
peaceably,चुपचाप;शान्तिप्रियता से
peaceful,शान्त;स्थिर;मृदु;कोमल
peacefully,शान्ति से;कोमलता से;चुपचाप
peach,आड़ू सदृश;आड़ू;शफतालु
peacock,मोर;मयूर
peak,पहाड़ की चोटी;श्रृंग;नोक
peal,गरजना;चिल्लाना
pear,नाशपाती
pearl,मोती का;मौक्तिक;मोती
peasant,गंवार;देहाती;किसान
peasantry,देहाती लोग;किसान लोग
peat,पांस
pebble,कंकड़
peck,चंचु
peculiar,अनोखा;अनूठा;निज का
peculiarity,विशेषता;निजी गुण;विशेष लक्षण
pedal,पाद संबन्धी;पांव का
pedestal,खम्बे की चौकी;मूर्तितल
pedigree,वंशावली;वंश;खानदान
peel,छिलका;छाल;गढी;छिलना
peep,तांक-झांक;दृष्टि
peer,समान पदस्थ;साथी;कुलीन जन
peerage,अमीरों का पद;कुलीन जन समुदाय
peerless,अद्वितीय;बेजोड़
peg,खूंटा;खूंटी;अवलम्ब;आधार;सहारा
pelican,एक बड़ा पक्षी;हवासील
